PosScore,NegScore,SynsetTermsSplitted,বঙ্গানুবাদ
0.0,0.0,originality,মৌলিকত্ব
0.0,0.0,seasonal,মৌসুমি
0.0,0.0,monsoon,মৌসুমি বায়ু
0.0,0.0,myoma,ম্যম
0.0,0.0,mac,ম্যাক
0.0,0.0,macarthur,ম্যাকআর্থার
0.0,0.0,mccarthyism,ম্যাককারথিজম
0.0,0.0,mcgraw,ম্যাকগ্রাও
0.0,0.0,macdowell,ম্যাকডোয়েল
0.0,0.0,macbeth,ম্যাকবেথ
0.0,0.0,macron,ম্যাকরন
0.0,0.0,mackerel,ম্যাকরল
0.0,0.0,macaulay,ম্যাকলে
0.0,0.0,macao,ম্যাকাও
0.0,0.375,macaroni,ম্যাকারনি
0.0,0.0,macaroni_and_cheese,ম্যাকারনি এবং পনির
0.0,0.0,mccarthy,ম্যাকার্থি
0.0,0.0,tunny,ম্যাকেরেল জাতীয় মত্স্য
0.0,0.0,macro,ম্যাক্রো
0.0,0.0,macrophage,ম্যাক্রোফেজ
0.0,0.0,macroevolution,ম্যাক্রোবিবর্তন
0.0,0.0,macroscopic,ম্যাক্রোস্কোপিকের
0.0,0.0,maxwell,ম্যাক্সওয়েল
0.0,0.0,maxi,ম্যাক্সি
0.0,0.0,maxillary_sinus,ম্যাক্সিলারি সাইনাস
0.0,0.0,magnoliophyta,ম্যাগনলিওফাইটা
0.0,0.0,magnetron,ম্যাগনিট্রন
0.125,0.0,magnetite,ম্যাগনেটাইট
0.0,0.0,magnetometer,ম্যাগনেটোমিটার
0.0,0.0,magnetosphere,ম্যাগনেটোস্ফিয়ার
0.0,0.0,magnesium_oxide,ম্যাগনেসিয়াম অক্সাইড
0.0,0.0,magma,ম্যাগমা
0.0,0.0,magellan,ম্যাগেল্লান
0.0,0.0,magnesium,ম্যাগ্নেজিঅ্যাম্
0.25,0.0,magnesia,ম্যাগ্নেজিঅ্যাম্ভস্ম
0.0,0.0,manx,ম্যাঙ্কস
0.0,0.0,mangled,ম্যাঙ্গলেড
0.0,0.0,manganese,ম্যাঙ্গানীজ্
0.0,0.0,match,ম্যাচ
0.0,0.0,match-up,ম্যাচ-আপ
0.25,0.25,matching,ম্যাচিং
0.375,0.0,magic_bullet,ম্যাজিক বুলেট
0.0,0.0,magenta,ম্যাজেন্টা রঙ্
0.0,0.0,majorette,ম্যাজোরিট
0.0,0.0,matte,ম্যাট
0.0,0.0,matterhorn,ম্যাটারহর্ন
0.125,0.0,matinee,ম্যাটিনিশো
0.0,0.0,matric,ম্যাট্রিক
0.0,0.0,mad_cow_disease,ম্যাড কাউ রোগ
0.0,0.0,madagascar,ম্যাডাগ্যাস্কার
0.0,0.0,madison,ম্যাডিসন
0.0,0.0,matthew,ম্যাথু
0.0,0.0,man-of-the-earth,ম্যান অব আর্থ
0.0,0.0,manchester,ম্যানচেস্টার
0.0,0.0,mandaean,ম্যানডিয়ান
0.0,0.0,manson,ম্যানশন
0.0,0.0,manhattan,ম্যানহাটন
0.0,0.0,manhole,ম্যানহোল
0.0,0.0,manitoba,ম্যানিটোবা
0.375,0.0,manifesto,ম্যানিফেস্টো
0.0,0.0,manila,ম্যানিলা
0.0,0.0,manual,ম্যানুয়াল
0.0,0.0,manually,ম্যানুয়ালি
0.0,0.0,procurator,ম্যানেজার
0.0,0.0,mandarin,ম্যান্ডারিন
0.0,0.0,mandela,ম্যান্ডেলা
0.0,0.0,mandolin,ম্যান্ডোলীন
0.0,0.0,mapper,ম্যাপার
0.0,0.0,mapping,ম্যাপিং
0.0,0.0,maple-leaf,ম্যাপেল পাতার
0.0,0.25,maple-like,ম্যাপেল মত
0.0,0.0,maple_syrup,ম্যাপেল সিরাপ
0.0,0.0,maple_sugar,ম্যাপেলের চিনি
0.0,0.0,maven,ম্যাভেন
0.0,0.0,mammary,ম্যামারি
0.0,0.0,mammography,ম্যামোগ্রাফি
0.0,0.0,mammogram,ম্যামোগ্রাম
0.0,0.0,marathoner,ম্যারাথন
0.0,0.0,malcolm_x,ম্যালকম এক্স
0.0,0.0,malachite,ম্যালাকাইট
0.0,0.0,malathion,ম্যালাথিয়ন
0.0,0.0,malignant_neoplasm,ম্যালিগন্যান্ট কোষসমূহের
0.0,0.125,malignant_tumor,ম্যালিগন্যান্ট টিউমার
0.0,0.0,malignant_hyperthermia,ম্যালিগন্যান্ট হাইপারথার্মিয়া
0.0,0.0,melanesia,ম্যালেনেশিয়া
0.125,0.5,malaria,ম্যালেরিয়া
0.125,0.5,malarial,ম্যালেরিয়াসংক্রান্ত
0.0,0.0,massachusetts,ম্যাসাচুসেটস
0.0,0.0,macedonia,ম্যাসাডোনিয়া
0.0,0.0,massage,ম্যাসেজ
0.0,0.0,paleness,ম্লানতা
0.0,0.0,nd,য়
0.0,0.0,liver,যকৃৎ
0.0,0.5,viral_hepatitis,যকৃতের বিষাক্ত প্রদাহ
0.375,0.25,liver_disease,যকৃতের রোগ
0.0,0.0,pulmonary_tuberculosis,যক্ষা
0.0,0.0,tuberculin,যক্ষ্মাজীবাণু হইতে গৃহীত পদার্থ
0.375,0.375,tubercular,যক্ষ্মামূলক
0.0,0.75,phthisis,যক্ষ্মারোগ
0.0,0.625,tuberculous,যক্ষ্মারোগগত
0.0,0.0,while,যখন
0.0,0.0,while_away,যখন দূরে
0.0,0.0,when_the_time_comes,যখন সময় আসে
0.0,0.0,milage,যত মাইল দীর্ঘ
0.0,0.0,much_as,যতটা
0.0,0.0,so_far,যতদূর
0.0,0.125,skimpy,যতসামান্য
0.0,0.0,semicolon,যতিচিহ্নবিশেষ
0.0,0.0,punctuation,যতিচিহ্নসিন্নিবেশ
0.625,0.0,take_care,যত্ন নিবেন
0.0,0.0,minimal,যত্সামান্য
0.0,0.0,zr,যথ
0.0,0.125,namely,যথা
0.0,0.0,timeliness,যথাকালীনতা
0.0,0.0,seasonably,যথাকালীনভাবে
0.125,0.0,respectably,যথাক্রমে
0.0,0.0,ubiety,যথাবস্থিতি
0.125,0.0,prescribed,যথাবিহিত
0.625,0.0,propriety,যথাযথতা
0.625,0.0,nicety,যথাযথত্ব
0.0,0.0,strictly,যথাযথভাবে
0.375,0.0,veritable,যথার্থ
0.125,0.0,outstay,যথাসময়ের পরে থাকা
0.0,0.0,posit,যথাস্থানে রাখা
0.0,0.0,wilfully,যথেচ্ছভাবে
0.0,0.0,though,যদিও
0.0,0.0,randomness,যদৃচ্ছতা
0.0,0.0,mechanical_engineer,যন্ত্র কৌশলী
0.0,0.0,mechanical_engineering,যন্ত্র প্রকৌশল
0.0,0.0,machinist,যন্ত্রচালক
0.0,0.0,mechanise,যন্ত্রচালিত করা
0.0,0.25,torture_chamber,যন্ত্রণা দেত্তয়ার কক্ষ
0.0,0.75,torturer,যন্ত্রণাদাতা
0.125,0.25,rankle,যন্ত্রণাদায়কভাবে পাকান
0.0,0.25,painless,যন্ত্রণাহীন
0.0,0.125,take_pains,যন্ত্রনা নাও
0.0,0.0,mechanist,যন্ত্রনিম্র্মাতা
0.0,0.0,tool_chest,যন্ত্রপাতির বাক্স
0.0,0.0,tool_bag,যন্ত্রপাতির ব্যাগ
0.0,0.0,technician,যন্ত্রবিৎ
0.0,0.0,sonata,যন্ত্রসঙ্গীতবিশেষ
0.0,0.0,parts,যন্ত্রাংশ
0.0,0.0,machine_translation,যন্ত্রানুবাদ
0.0,0.0,machine_shop,যন্ত্রের দোকান
0.0,0.0,saltpeter,যবক্ষার
0.0,0.0,nitrogenous,যবক্ষারজানঘটিত
0.0,0.25,pall,যবনিকা
0.0,0.25,wort,যবসুরা
0.0,0.0,restraint,যম
0.0,0.0,twin,যমজ
0.0,0.0,twin-propeller-plane,যমজ চালক-সমতল
0.125,0.0,twin-prop,যমজ ঠেকনা
0.0,0.0,twin_bed,যমজ বিছানা
0.0,0.0,twin-bedded,যমজ শয্যার
0.0,0.0,rod,যষ্টি
0.0,0.25,licorice,যষ্টিমধু
0.0,0.125,mycobacterium_tuberculosis,যা মাইকোব্যাকটেরিয়াম যক্ষ্মা
0.0,0.0,whatever,যাই হোক
0.0,0.0,posed,যাকে জাহির
0.375,0.0,validated,যাচাই
0.125,0.25,unverified,যাচাই না
0.25,0.0,verifier,যাচাইকারী
0.0,0.0,prelacy,যাজক পুরোহিতের পদ
0.0,0.125,priest-doctor,যাজক-ডাক্তার
0.0,0.0,pastoral,যাজকসংক্রান্ত
0.375,0.125,pulpit,যাজকসম্প্রদায়
0.0,0.0,pastorate,যাজকের কর্মকাল
0.0,0.0,parsonage,যাজকের বাসভবন
0.0,0.0,libretto,যাত্রাগানের বই
0.0,0.0,stopover,যাত্রাবিরতি
0.0,0.0,passenger_car,যাত্রী গাড়ী
0.0,0.0,passenger_ship,যাত্রীবাহী জাহাজ
0.0,0.0,passenger_train,যাত্রীবাহী ট্রেন
0.5,0.25,verity,যাথার্থ্য
0.0,0.375,let_go_of,যান
0.0,0.0,tailback,যানজট
0.0,0.0,snarl-up,যানজট সৃষ্টি করা-আপ
0.0,0.0,roadway,যানবাহন চলাচলের পথ
0.0,0.0,vehicular,যান-সংক্রান্ত
0.0,0.0,transship,যানাঁতরিত করা
0.0,0.0,transshipment,যানান্তরিত অবস্থা
0.0,0.0,mechanical_drawing,যান্ত্রিক অংকন
0.0,0.0,mechanically,যান্ত্রিক উপায়ে
0.0,0.0,mechanize,যান্ত্রিক করা
0.0,0.0,mechanical_energy,যান্ত্রিক শক্তি
0.0,0.0,mechanical_advantage,যান্ত্রিক সুবিধা
0.0,0.0,mechanisation,যান্ত্রিকীকরণ
0.0,0.0,lifer,যাবজ্জীবন কারাদণ্ডের আদেশ
0.0,0.25,nomad,যাযাবর
0.0,0.25,nomadic,যাযাবর রাখালজাতীয়
0.0,0.0,polka,যাযাবর-জাতির নৃত্যবিশেষ বা ঐ নাচের সুর
0.25,0.0,stouthearted,যারা নির্ভয়চিত্ত
0.25,0.375,tearjerker,যাহা অশ্রু উদ্রেক করে
0.0,0.125,violable,যাহা লঙ্ঘন করা
0.0,0.0,warrantee,"যাহাকে অধিকার, সনদ"
0.0,0.0,promisee,যাহাকে প্রতিশ্রুতি দেওয়া হয়
0.0,0.0,vouchee,যাহাকে সমর্থনাদি করিবার জন্য কোর্টে ডাকা হয়
0.0,0.0,yi,য়ি
0.0,0.0,nativity,যিশুর জন্ম
0.0,0.25,messiah,যীশুখ্রীষ্ট
0.0,0.0,ufo,যু-এফ-ত্তউ
0.0,0.0,wooing,যুক্ত হচ্ছেন
0.0,0.0,syncarpous,যুক্তগর্ভপত্রী
0.0,0.0,united_kingdom,যুক্তরাজ্য
0.0,0.0,u.k.,যুক্তরাজ্যের
0.0,0.0,united_states,যুক্তরাষ্ট্র
0.0,0.0,united_states_department_of_state,যুক্তরাষ্ট্রের দেশী বিভাগ
0.0,0.0,seafront,যুক্তরাষ্ট্রের সমুদ্রমুখী
0.0,0.0,suasion,যুক্তি পরামর্শ দিয়া কার্যাদিতে প্রবৃত্ত করান
0.25,0.0,rationalism,যুক্তিবাদ
0.625,0.0,reasonableness,যুক্তিবাদিতা
0.0,0.0,logic,যুক্তিবিদ্যা
0.0,0.0,logical_thinking,যুক্তিযুক্ত চিন্তা
0.125,0.0,rationally,যুক্তিযুক্তভাবে
0.0,0.0,rationalise,যুক্তিসহ করা
0.0,0.0,rationale,যুক্তিসহ ব্যাখ্যা
0.0,0.5,unreasoning,যুক্তিহীন
0.0,0.0,simultaneous,যুগপত
0.0,0.0,simultaneous_equations,যুগপত সমীকরণ
0.0,0.0,pari_passu,যুগপত্
0.0,0.0,simultaneity,যুগপত্তা
0.0,0.0,quadrille,যুগলের নৃত্য
0.125,0.0,zeitgeist,যুগের ভাবধারা
0.0,0.0,yugoslav,যুগোস্লাভ
0.0,0.0,yugoslavia,যুগোস্লাভিয়া
0.0,0.0,yugoslavian,যুগোস্লাভিয়ার
0.0,0.0,zeugma,যুগ্মালংকার
0.0,0.0,war_room,যুদ্ধ ঘর
0.0,0.0,war_god,যুদ্ধ দেবতা
0.0,0.0,war_dance,যুদ্ধ নাচ
0.0,0.0,prisoner_of_war,যুদ্ধ বন্দী
0.0,0.0,war_machine,যুদ্ধ সরঞ্জাম
0.0,0.0,wartime,যুদ্ধকালীন
0.0,0.0,tomahawk,যুদ্ধকুঠার
0.125,0.0,tactician,যুদ্ধকুশল ব্যক্তি
0.5,0.0,tactic,যুদ্ধকৌশল
0.0,0.0,tactical,যুদ্ধকৌশলসংক্রান্ত
0.0,0.0,militaristic,যুদ্ধপ্রিয়
0.0,0.0,war_hawk,যুদ্ধবাজ
0.0,0.0,war-torn,যুদ্ধ-বিধ্বস্ত
0.0,0.0,militant,যুদ্ধরত
0.0,0.0,war_criminal,যুদ্ধাপরাধী
0.0,0.0,valhalla,যুদ্ধে নিহত বীরদের আত্মার ভোজনকক্ষবিশেষ
0.0,0.0,warhorse,যুদ্ধে ব্যবহৃত ঘোড়া
0.0,0.0,ready-to-wear,যুদ্ধের জন্য প্রস্তুত
0.0,0.0,state_of_war,যুদ্ধের রাজ্য
0.0,0.0,postwar,যুদ্ধোত্তর
0.0,0.0,munition,যুদ্ধোপকরণ
0.0,0.0,unisexual,যুনিসেক্ষল্
0.0,0.0,youth_movement,যুব আন্দোলন
0.0,0.0,youth_culture,যুব সংস্কৃতি
0.0,0.0,youth-on-age,যুব-অন-বয়স
0.0,0.0,stripling,যুবক
0.0,0.0,prince_charles,যুবরাজ চার্লস
0.0,0.25,pugnacity,যুযুৎসা
0.0,0.0,under_that,যে অধীন
0.0,0.625,narcolepsy,যে অসুখে রোগী মাঝেমাঝেই আচ্ছন্ন হয়ে পড়ে
0.0,0.0,taker,যে কিছু ধরে
0.0,0.125,tot,যে কোন ক্ষুদ্র বস্তু
0.125,0.0,whatnot,যে কোন বস্তু
0.0,0.0,spender,যে খরচ করে
0.0,0.0,narcissus,যে গ্রীক যুবক স্বীয় প্রতিমূর্তির প্রেমে পড়িয়া মারা যায়
0.0,0.0,speak_for,যে জন্য কথা বলা
0.0,0.0,pyrrhic_victory,যে জয়লাভে বহু প্রাণহানি হয়
0.0,0.0,minelayer,যে জাহাহ সমুদ্রে মাইন বসানোর কাজে ব্যবহৃত হয়
0.0,0.375,prie-dieu,যে টেবিল বা চেয়ারেরে উপর উঠিয়া প্রার্থনা করা হয়
0.0,0.0,no-trump,যে ডাকে কোন রঙ্ থাকে না
0.0,0.0,to_that_effect,যে প্রভাব
0.0,0.0,peeper,যে প্রাণী বা ব্যক্তি উকি মারে
0.0,0.0,swatter,যে বাড়ি মারে
0.375,0.0,mouser,যে বিড়াল ইঁদুর ধরে
0.0,0.0,tracker,যে ব্যক্তি অনুসরণ করে
0.0,0.625,troublemaker,যে ব্যক্তি উত্তেজনা সৃষ্টি করে
0.375,0.25,talker,যে ব্যক্তি কথা বলে
0.125,0.375,truant,যে ব্যক্তি কর্মস্থল হইতে পালায়
0.0,0.0,tabulator,যে ব্যক্তি ছককাটা তালিকাভুক্ত করে
0.0,0.0,timberman,যে ব্যক্তি দারূবৃক্ষ ধরে
0.0,0.0,ventriloquist,যে ব্যক্তি দূরাগত স্বরের অনুকরণে কথা কয়
0.0,0.125,telltale,যে ব্যক্তি পরের অন্যায় জানায়
0.0,0.0,poseur,যে ব্যক্তি ভঙ্গি করে বা ভঙ্গি করিতে দক্ষ
